,PubchemFP2,PubchemFP3,PubchemFP12,PubchemFP14,PubchemFP15,PubchemFP16,PubchemFP18,PubchemFP19,PubchemFP20,PubchemFP21,PubchemFP23,PubchemFP24,PubchemFP33,PubchemFP34,PubchemFP37,PubchemFP38,PubchemFP43,PubchemFP143,PubchemFP144,PubchemFP145,PubchemFP146,PubchemFP148,PubchemFP149,PubchemFP150,PubchemFP152,PubchemFP153,PubchemFP157,PubchemFP179,PubchemFP180,PubchemFP181,PubchemFP182,PubchemFP183,PubchemFP184,PubchemFP185,PubchemFP186,PubchemFP187,PubchemFP188,PubchemFP192,PubchemFP193,PubchemFP199,PubchemFP206,PubchemFP213,PubchemFP256,PubchemFP257,PubchemFP258,PubchemFP259,PubchemFP260,PubchemFP261,PubchemFP285,PubchemFP286,PubchemFP287,PubchemFP293,PubchemFP294,PubchemFP297,PubchemFP299,PubchemFP300,PubchemFP301,PubchemFP305,PubchemFP308,PubchemFP327,PubchemFP328,PubchemFP330,PubchemFP333,PubchemFP334,PubchemFP335,PubchemFP337,PubchemFP338,PubchemFP339,PubchemFP340,PubchemFP341,PubchemFP342,PubchemFP345,PubchemFP346,PubchemFP349,PubchemFP351,PubchemFP352,PubchemFP353,PubchemFP356,PubchemFP357,PubchemFP358,PubchemFP359,PubchemFP362,PubchemFP363,PubchemFP364,PubchemFP365,PubchemFP366,PubchemFP367,PubchemFP368,PubchemFP370,PubchemFP371,PubchemFP372,PubchemFP373,PubchemFP374,PubchemFP375,PubchemFP376,PubchemFP377,PubchemFP378,PubchemFP379,PubchemFP380,PubchemFP381,PubchemFP382,PubchemFP383,PubchemFP384,PubchemFP385,PubchemFP386,PubchemFP387,PubchemFP388,PubchemFP389,PubchemFP390,PubchemFP391,PubchemFP392,PubchemFP393,PubchemFP394,PubchemFP395,PubchemFP396,PubchemFP397,PubchemFP398,PubchemFP399,PubchemFP400,PubchemFP401,PubchemFP403,PubchemFP404,PubchemFP405,PubchemFP406,PubchemFP409,PubchemFP412,PubchemFP414,PubchemFP418,PubchemFP419,PubchemFP420,PubchemFP421,PubchemFP422,PubchemFP423,PubchemFP429,PubchemFP430,PubchemFP431,PubchemFP432,PubchemFP434,PubchemFP435,PubchemFP436,PubchemFP437,PubchemFP438,PubchemFP439,PubchemFP440,PubchemFP442,PubchemFP443,PubchemFP445,PubchemFP447,PubchemFP448,PubchemFP449,PubchemFP450,PubchemFP451,PubchemFP452,PubchemFP453,PubchemFP454,PubchemFP455,PubchemFP457,PubchemFP459,PubchemFP461,PubchemFP462,PubchemFP464,PubchemFP465,PubchemFP466,PubchemFP467,PubchemFP470,PubchemFP471,PubchemFP472,PubchemFP473,PubchemFP474,PubchemFP475,PubchemFP476,PubchemFP477,PubchemFP480,PubchemFP482,PubchemFP483,PubchemFP484,PubchemFP485,PubchemFP486,PubchemFP487,PubchemFP488,PubchemFP489,PubchemFP491,PubchemFP492,PubchemFP493,PubchemFP494,PubchemFP495,PubchemFP496,PubchemFP497,PubchemFP498,PubchemFP499,PubchemFP500,PubchemFP501,PubchemFP502,PubchemFP503,PubchemFP504,PubchemFP506,PubchemFP507,PubchemFP508,PubchemFP509,PubchemFP511,PubchemFP513,PubchemFP514,PubchemFP515,PubchemFP516,PubchemFP517,PubchemFP518,PubchemFP519,PubchemFP520,PubchemFP521,PubchemFP522,PubchemFP523,PubchemFP527,PubchemFP528,PubchemFP530,PubchemFP531,PubchemFP532,PubchemFP533,PubchemFP535,PubchemFP536,PubchemFP537,PubchemFP538,PubchemFP539,PubchemFP540,PubchemFP541,PubchemFP542,PubchemFP543,PubchemFP544,PubchemFP545,PubchemFP546,PubchemFP547,PubchemFP548,PubchemFP549,PubchemFP550,PubchemFP552,PubchemFP553,PubchemFP554,PubchemFP555,PubchemFP557,PubchemFP558,PubchemFP560,PubchemFP563,PubchemFP564,PubchemFP565,PubchemFP566,PubchemFP567,PubchemFP568,PubchemFP569,PubchemFP571,PubchemFP572,PubchemFP573,PubchemFP574,PubchemFP575,PubchemFP576,PubchemFP577,PubchemFP578,PubchemFP579,PubchemFP580,PubchemFP581,PubchemFP584,PubchemFP585,PubchemFP586,PubchemFP587,PubchemFP588,PubchemFP589,PubchemFP590,PubchemFP591,PubchemFP592,PubchemFP593,PubchemFP594,PubchemFP595,PubchemFP596,PubchemFP597,PubchemFP598,PubchemFP599,PubchemFP600,PubchemFP601,PubchemFP602,PubchemFP603,PubchemFP604,PubchemFP605,PubchemFP606,PubchemFP607,PubchemFP608,PubchemFP610,PubchemFP611,PubchemFP612,PubchemFP613,PubchemFP614,PubchemFP615,PubchemFP616,PubchemFP617,PubchemFP618,PubchemFP619,PubchemFP620,PubchemFP621,PubchemFP622,PubchemFP623,PubchemFP624,PubchemFP625,PubchemFP626,PubchemFP628,PubchemFP629,PubchemFP630,PubchemFP631,PubchemFP632,PubchemFP633,PubchemFP634,PubchemFP635,PubchemFP636,PubchemFP637,PubchemFP638,PubchemFP639,PubchemFP641,PubchemFP642,PubchemFP643,PubchemFP644,PubchemFP645,PubchemFP646,PubchemFP647,PubchemFP648,PubchemFP650,PubchemFP651,PubchemFP652,PubchemFP653,PubchemFP654,PubchemFP655,PubchemFP656,PubchemFP657,PubchemFP658,PubchemFP659,PubchemFP661,PubchemFP662,PubchemFP663,PubchemFP664,PubchemFP665,PubchemFP666,PubchemFP667,PubchemFP668,PubchemFP670,PubchemFP671,PubchemFP672,PubchemFP673,PubchemFP674,PubchemFP675,PubchemFP676,PubchemFP677,PubchemFP679,PubchemFP680,PubchemFP681,PubchemFP682,PubchemFP683,PubchemFP684,PubchemFP685,PubchemFP686,PubchemFP687,PubchemFP688,PubchemFP689,PubchemFP690,PubchemFP691,PubchemFP692,PubchemFP693,PubchemFP694,PubchemFP695,PubchemFP696,PubchemFP697,PubchemFP698,PubchemFP699,PubchemFP700,PubchemFP701,PubchemFP702,PubchemFP703,PubchemFP704,PubchemFP705,PubchemFP706,PubchemFP707,PubchemFP708,PubchemFP709,PubchemFP710,PubchemFP711,PubchemFP712,PubchemFP713,PubchemFP714,PubchemFP715,PubchemFP716,PubchemFP717,PubchemFP719,PubchemFP721,PubchemFP725,PubchemFP728,PubchemFP734,PubchemFP735,PubchemFP736,PubchemFP737,PubchemFP738,PubchemFP740,PubchemFP742,PubchemFP746,PubchemFP749,PubchemFP750,PubchemFP755,PubchemFP756,PubchemFP757,PubchemFP758,PubchemFP759,PubchemFP761,PubchemFP763,PubchemFP767,PubchemFP770,PubchemFP776,PubchemFP777,PubchemFP778,PubchemFP779,PubchemFP780,PubchemFP782,PubchemFP784,PubchemFP788,PubchemFP791,PubchemFP797,PubchemFP798,PubchemFP799,PubchemFP800,PubchemFP801,PubchemFP803,PubchemFP805,PubchemFP809,PubchemFP812,PubchemFP813,PubchemFP818,PubchemFP819,PubchemFP820,PubchemFP821,PubchemFP822,PubchemFP824,PubchemFP826,PubchemFP830,PubchemFP833
PubchemFP2,1.0,0.16395073107510177,0.5527569516353167,0.08217785955584425,0.11885854670593891,0.08607176437916172,0.048031619198645646,0.04808706496397477,0.05159066872134862,0.05863070913633377,-0.026610601680471118,-0.0487145710946816,-0.022725286032214097,-0.0770891887566197,-0.09369675610024743,-0.08799024522779023,-0.10072430666872442,-0.038334107668612595,0.01773274287759891,0.017094935995941817,-0.033618761896540596,-0.044812585798583174,-0.043693428888549685,-0.04395939734019008,0.003492591760009855,-0.043330001710908485,-0.04130760950534094,0.11023201191624858,0.12170033977263653,0.11215820061522144,0.014308604182491363,0.03566679318591501,0.04461814467457388,0.23301448151776272,0.20483550160715355,0.13532213419224884,0.14354141291804517,0.2567603088584699,0.1457820646976582,0.20065543753173753,0.10125638574743777,0.07436447349022088,-0.06762775292474694,0.023290777682850226,-0.03248924729360873,0.10222427259899149,-0.050496251453367065,0.07777636130931734,0.08186008611559342,0.07951756714047943,-0.026610601680471118,-0.02374238581538228,-0.09336457654340755,-0.10072430666872442,0.040319086007030096,-0.06988798803320609,-0.18274033798257136,0.07916591403429361,-0.13010701433479094,-0.10057979970520611,-0.08347287233120756,-0.09432213875097088,0.1360172917208583,0.10742854979854644,0.2088002547793444,0.07993453651176652,0.1965710792275827,0.10425055015618495,0.12200431815216287,0.03550106260852622,-0.09330967853394666,0.2988932680230143,0.15373055317528264,-0.013992377694467793,0.08174702027043787,0.08038373545046693,-0.006784792525443163,0.10877710469312843,0.059305521447201505,0.01695136902522177,-0.014483734475809355,-0.08701908606450258,-0.048188091444700404,-0.00603963751058844,0.2905185760233802,0.23724919617163345,0.04299817444446944,-0.016350430302698678,0.01032466789113183,0.007698614953263974,-0.03824991704327834,-0.04186743671774972,0.40745779499924095,-0.025236637909838187,0.024242696352444953,0.048080951243138055,0.016643915287229426,-0.025518542694732776,0.001282076647472154,0.014963428785925598,0.06814201117702287,0.018870303910814935,0.00017229322029177558,0.018018362387165286,0.04335475290669806,0.017676965157236775,-0.017088071530099946,0.005350508685056227,0.17880041142776687,0.3239385633076783,0.14036497921659025,0.0446828771061149,-0.09339940720470744,-0.1808176849100917,0.024207580675331037,0.07480087749741862,-0.09820820523964695,-0.010585041697553138,0.005773865551767019,-0.18748524663626884,0.010812341782392945,0.00596277999596424,0.16788860126347982,-0.12240834118850666,-0.11847445141914535,-0.052377524716858574,0.08399994115089646,-0.01959564913529918,-0.051642053862281996,0.04345898975217798,-0.09427070945597461,-0.011784674843990652,-0.16756323214409843,-0.05190774407094002,0.09208828664302404,0.05392224254980192,-0.1018235928376787,0.0258303133178255,-0.06862174860783052,-0.08461967689217191,0.06751750757416317,0.011760312532796817,0.10862659081470105,-0.02120348412253279,-0.009618682825666112,0.04112953221466265,-0.026714983341524473,-0.06283631828857462,-0.08522826321949821,0.03092740629871376,-0.020629991485011025,0.1131973282031619,-0.016274406364270137,0.013349542601719062,-0.1652833377339489,-0.18748524663626884,0.08499834434442874,0.08801885844775012,-0.06959535299178478,0.01656610269334377,0.050885855667628425,0.08453099207636296,-0.05253585521592672,-0.035947327365245876,0.009511576078452075,-0.047465958359108495,0.019037545040753837,-0.04222654559669577,-0.05229507747607571,-0.04840948486164491,0.10797667051447404,-0.01067472660862428,-0.05267520770292976,0.022092300930352415,0.08550637933655168,-0.005544008840029189,-0.010971788541886691,-0.03191964849834521,-0.008618067659743746,-0.05213770694293872,-0.07220574075275134,-0.029993486933067286,-0.05697069870518295,-0.04291650759575766,-0.0033608209331219643,0.09626733582530025,0.03375170404558491,-0.0586257113425706,0.008249373601396895,-0.030907158991374317,-0.03262351955483153,-0.08823384711726683,0.026850582171063994,-0.08242455518332063,0.01745079524949069,0.019037545040753837,-0.0486712242131161,-0.06334844926773261,-0.10021209662537758,-0.0752862390353261,-0.05790221961476979,-0.17529062874765258,-0.030139827170136416,0.017299217100716194,-0.05033238775582394,-0.051785720785122204,0.0032320493947644176,0.009511576078452075,0.05215046319518557,-0.07969341682026736,0.028214053537097532,-0.009819219471198067,0.18771477094682468,0.024905375090386043,0.024698712674623948,0.02212573502787903,-0.02326154027831917,0.0408619655810841,0.06363476070284596,0.01656610269334377,0.0017057683255662466,0.03601147187410724,0.337180233855349,0.00679322600805506,0.034154215208326275,-0.04706637576789282,0.044465646529083185,0.032149823076459465,0.02827768465238696,-0.02738523996192586,-0.007539799759851606,0.07473143519238667,-0.09112569352262696,0.009522028378475681,-0.04868058841526434,-0.09937012981847057,-0.003878507444681568,-0.07205918812688072,-0.15850877716545309,-0.007862995220133734,0.044187273548826185,0.016650647164811988,0.10457529628891324,0.06871516404023768,0.060615809206638976,-0.04865940823734547,0.14207973890749673,0.08577365378944687,0.0043385411493470395,-0.0021373122983147715,-0.0034084622135040136,-0.0036440603113132115,-0.005914815151368617,0.017608765385861584,0.017153512833811467,0.042884846241273346,0.03078478248363852,-0.03075199713332671,0.016845181875736543,0.10113711440096419,-0.00925627578816069,-0.09772325782357284,-0.073060582944175,0.1053238922039467,-0.15530113262138803,-0.0863137169715345,0.1553611375356447,0.07022456090242978,0.11648025801149832,0.02149377899458068,0.012216426346274418,-0.035917906363562416,-0.08342396662916399,0.030389598693916213,0.03160420791146136,0.02841710549012872,0.09182904041574835,0.017640919168218017,0.11277252589138152,0.03052167995171285,0.009622612283671637,0.08624565507197464,0.02076239218064951,0.050539892489995304,0.15336960233600755,-0.02117479699418313,0.2220329202833885,0.07383091220694822,0.10693337352154025,0.011292110079463699,-0.1365100847196794,0.04916111302142355,0.0022730642025491684,-0.005664951289055145,0.019329226908532348,-0.014818158453642507,-0.04207085889653163,0.025812661328513974,-0.048372610687600355,0.1053238922039467,0.15541607730821952,0.03415027605406707,0.09892835682615146,-0.09297688466949805,-0.008387618093829775,0.0849094719583393,0.014125950924280158,-0.03760753188242518,0.028772427799491962,0.03074311649305612,0.0679302414257547,0.006859245543186778,0.001177775227777733,-0.03075199713332671,0.1499793837764675,-0.024243977445624787,0.18565267901177407,0.24245068376493006,-0.041801768620460956,-0.055710989811275355,-0.03227993349858225,0.010289984609374945,-0.0009499521034618903,-0.004254758782963549,-0.0032537358429649272,0.0007019726758892352,0.2717700956757236,0.10113711440096419,0.016737569037286872,0.1145708945808303,0.04145060638086503,0.10535203793805446,-0.041342521879968314,0.023084359406726564,0.03628335627113972,0.11648025801149832,-0.16769568590291423,0.014125950924280158,-0.09496116407748255,-0.0463081047821721,-0.07161507018217612,0.032986970775247496,-0.00668148281553379,-0.09405850295000374,-0.04436607877974967,0.016134158016741788,0.12532670187105877,0.029262157875629902,-0.0025342365496440955,0.05282450227639868,0.15080313126574732,0.021250629398509913,0.043193583431711216,0.008659179039374484,0.015499368931903588,0.14594323840538176,0.06172068076279841,0.005070151385045019,0.07214804642978016,0.044552299329091986,-0.015631032257122188,-0.026022792303241706,0.040845654204528924,0.11528909377522593,0.12062679602227616,0.0036699402789467186,0.04708386320467031,0.04380452777334119,0.02087177216764052,0.12466597695814192,0.055365821625394086,0.04444144756023104,0.0010056704189590404,-0.03530935225421645,0.042480140293609144,0.15682874470571156,0.15080342751812933,0.15994242048003834,0.10778086988413238,0.10348836822873433,0.07291492771642108,0.08076596919167887,0.04938737193134674,0.05597873601207084,-0.02572748478999815,0.023199694556134704,0.04882237915059693,0.042998335395299465,-0.006370643692059941,0.05465283869791124,0.06167934016116652,0.04288327458853452,-0.02005101281575285,-0.03336227264674313,0.018391220983992734,0.04681907580561107,0.03086807872628697,-0.055761532025383205,-0.03631262993214262,-0.004804958369034151,0.007018062033937224,0.01997765754319169,0.06696595660876355,-0.050206862320649095,0.05117866355222637,-0.010693198759325223,0.014945790291995898,-0.034208117344121734,0.08880243230873755,0.08955590957111574,0.048484994801364534,0.0632574064148435,-0.025396562822888744,0.028907210564699186,0.05041461180909254,0.04074970347424989,-0.004318369707401215,0.06583846068466316,0.06523588476079976,0.04189968595651211,-0.006492279680060447,-0.03295121955114569,0.024363363042846062,0.048105679614201625,0.03086807872628697,-0.05516015653968533,-0.03631262993214262,0.007818484079375023,0.009615680880530265,0.03509689546192026,0.07466223555268485,-0.04981845012556757,0.05442490721707455,-0.006552927839462017,0.012546949101422775,-0.036039737187507706
PubchemFP3,0.16395073107510177,1.0,0.12032442790458088,-0.010861351053450015,0.02683131182649381,0.09616507507995488,0.015530708562644265,0.046522188040242635,0.060314035113532886,0.10834364486258337,-0.02250276189461212,-0.01675603057394846,-0.07764738212854633,-0.050236688935625,-0.06887486323968461,-0.024311509311233322,-0.048041969854809755,-0.05289596487962471,0.047778778570156985,-0.01118722592597418,-0.06082980421056734,-0.015320648405421551,-0.01562242838309329,-0.025365780929266876,-0.00033883405732152105,-0.028760189109323375,0.00793316288422655,-0.04223216404536854,0.04038050470776251,0.04145001266679349,0.0248024581916453,-0.014070497565966272,-0.014560282045497733,0.030382643146542758,0.004045883782886081,0.15539389143763888,0.16111289679246255,0.08828481254645423,0.07783123789325472,0.12085114586598447,0.18855070743048283,0.1136511779109314,-0.08283283323922475,-0.07816473717411923,-0.04927053989659846,-0.04562492707613703,0.002413745905843482,-0.030190218893324978,-0.010762714040610598,0.02870451030082212,-0.02250276189461212,-0.0828833033037352,-0.0688337544661147,-0.048041969854809755,-0.004073935665261731,-0.05732604349188562,-0.05973380876185151,-0.006447354625662731,0.018666569176738517,-0.04793267671873255,-0.044383128239925435,-0.047152781693334755,0.03709058516819627,0.13999701640238155,0.21414086391805703,0.10875681105345532,0.21632980631858117,0.1620648744154295,0.006229635103729849,0.023917165415344034,-0.06850444371404596,0.11849881683661383,0.0972158672330987,-0.04066828381420954,-0.013265670169966434,0.032473092112660924,-0.07639294574538345,-0.02548868834987085,0.006483076214201224,-0.016548453170937,-0.028627787106311166,-0.0660035218112009,-0.010797183512364479,-0.020641442191074336,0.1020987701358463,0.09035175956988364,0.05601584036722743,-0.04693784288976607,-0.10378261110515856,-0.13777019350116534,-0.011166412286920141,-0.006634435818605385,0.116408880868514,-0.015175904276561037,-0.06807193441553988,-0.05412803551102316,0.013293195616878459,0.0012888732177740551,0.01550959413843782,-0.0374770784253645,-0.00042636527897739143,-0.056176856146764396,-0.15546962699366543,-0.007263942267449432,-0.0037644763358469844,-0.013194018685510766,-0.032896619572010635,0.017235364867727036,0.02890895686945697,0.1609822201343486,0.04425004822186515,-0.0022666755458531523,-0.06547226384854198,-0.0604024267394665,-0.01545645088474327,0.0036206515057287097,-0.06710457136549301,0.019110485993745107,0.035107350579103976,-0.05915660671816968,-0.017442442095917818,-0.02462112618383947,0.06432211149814004,0.015594310683206488,-0.07242936992611257,-0.08062215060548417,-0.014744791531114071,-0.05037485807276978,-0.05240384860239662,-0.004424661414958428,-0.08507082232363818,-0.023901532639986164,-0.058367373894817574,-0.051940994127633734,-0.019253655173976193,-0.0057507457318812134,-0.05245307383645254,-0.10507316198268905,-0.035609715757949925,-0.04584848444821819,-0.04902667027099575,0.0015867740686066776,0.004296036635076924,-0.0043947408823344835,-0.04470619779391158,0.0009633167646321396,-0.012355420191373439,-0.029350173693017553,-0.04601112355116113,-0.07703430730588741,-0.007733365803847014,0.0013767646845192249,0.0033569025720240897,-0.0255715806527896,-0.05913444137242835,-0.05915660671816968,-0.016399363039086987,-0.008819850137327303,-0.046119340495952676,-0.04727928069319284,-0.07351997464729014,-0.014604401268348326,-0.048545674954124575,-0.06332617108684492,-0.14465900913457633,-0.0625438136339856,-0.033473549876111126,-0.07533886386680613,-0.048487378768086696,-0.07062569866874206,0.0043987068594351615,-0.021715806030848533,-0.07051979809257534,-0.03235109277890977,-0.012729055619086669,-0.0028648938792195785,0.0058322769458257475,-0.037297515286951445,-0.0042748357810605,0.0001436371646134976,-0.09654498924246245,-0.009028283003703237,-0.03441927829741164,-0.06673228937047887,-0.016800247643410683,-0.03553472648995681,0.025386995827316388,-0.03817137389222339,-0.03272735809776682,-0.0004922708391057399,-0.06029835681001093,-0.0660875996028164,-0.05507393237453639,-0.06267486758843133,0.011160649393881436,-0.033473549876111126,-0.07648225168369953,-0.06462958566258797,-0.048090766965840706,-0.05240880785012734,-0.0490724109973429,-0.06213108471088666,-0.044548963818246516,-0.1344397385772188,-0.04527012976457205,-0.05302432446543849,-0.001425465586425656,-0.14465900913457633,-0.005817735640672275,-0.03689205190820637,-0.0188582346826102,0.01843636217451409,0.13812485110095588,-0.03978609694883196,-0.054811966315608286,-0.041567664988431015,-0.044942361385589054,0.018835320908524182,-0.0020522624229677698,-0.04727928069319284,-0.04042170417978952,-0.022655910336845445,0.12281883893634811,-0.03256513180271881,-0.031485090071365955,-0.023512597611527877,0.04024077028967418,-0.06439665624583285,-0.0524587573428449,-0.00041224100081727635,-0.04086502051122839,-0.05733157593353825,-0.0678823024620259,-0.14357984602388021,-0.07052573931520266,-0.04732804045261236,-0.06295980394165197,-0.026052305916620746,-0.05707020130054938,-0.007958357063589161,0.06185247295800337,-0.14766836838135428,0.003360746767260484,0.06058479011830061,0.08207739224689128,-0.051630541602015995,0.09028951153125177,0.19613720404240068,0.014090458980118173,-0.03450144233245285,-0.038934245803028074,-0.011419392712981093,-0.052998305522120204,-0.04261565207828372,-0.13364432376844682,0.029990007073205212,-0.00947966215680568,0.0132484440053011,-0.13389006958363306,-0.03336556321948106,-0.051340005593596125,-0.030616620788463486,-0.04513642744089971,0.0034829803916434855,-0.048558187662232126,-0.06650717091066258,0.018871488654201882,0.04681219227751732,0.00882952952515979,-0.10606721762106813,0.002457513278189279,-0.07243118651297914,-0.06503263930829961,-0.1002663858781968,-0.08746559163525078,-0.008881148079380051,0.00962651774572131,-0.13733633831992675,0.004586428045839356,-0.04674053115624527,-0.03126318665553444,-0.05094349685007939,-0.10635347371380352,0.055798170850302704,0.0960187587247186,0.003021635375885188,0.046761436888439825,0.060588650935643876,0.0521135060999647,-0.022973685126301168,-0.005842732058078471,-0.08125247918393366,-0.033167850292073565,-0.005461476262322665,-0.006331720652831678,-0.023620641074034783,-0.06373552340314126,-0.0339008564838345,-0.008487806944552633,0.0034829803916434855,-0.020390710554098912,-0.022330745656326565,0.060111254299201174,-0.035030621915045586,-0.006627024059084379,-0.05598116075383676,-0.14575243937257681,-0.033267970211349696,0.01270421647898422,0.02000340345793408,0.05321999374684555,0.016526738094465667,-0.02013069230186787,0.0132484440053011,0.05608799403534697,-0.05941379414381542,0.041867189637558,0.11049296947134356,-0.056924383160199134,-0.022320164109349536,-0.01399479125193708,-0.03084616992091359,-0.004374310736825714,-0.011903648528611914,-0.005966365250491587,-0.027153207804073792,0.07645703866983833,-0.03336556321948106,-0.040278042584093024,0.07647845815824951,0.06383043053530328,0.10254422915148415,0.014656172399445522,-0.14045423391645018,-0.0727232307258816,0.00882952952515979,-0.06063926598940139,-0.14575243937257681,-0.046368942491225536,-0.06682380737009311,-0.06148120491855088,-0.03968510769148348,-0.018265562847396843,-0.04665009911730939,-0.03971917725120409,-0.13419745955660348,0.02551113994419137,0.01757628298940095,0.022021429770210328,0.047753790475965945,0.011683163811941196,0.027411423165473684,0.030069570835806754,0.024719406229033476,0.06225034999248128,0.06350959616585582,0.029452816564748543,0.00592039056496737,0.018562915533917413,0.03902156120238723,-0.025681531123599752,-0.0028701036142731386,-0.001911911307047273,0.04861591630518512,0.0482889800047848,0.008889731330429093,0.05125922946621244,0.01446660265271185,0.01175174568296216,0.04120706736434291,0.03248886052717464,0.03445097450804474,-0.010914364110095843,-0.0336090034258271,0.016626295679433356,0.04168446506035489,0.03521887961547163,0.040804459941170004,0.14385991438527626,0.050254984466664585,0.029827890750949992,0.035933908424625315,0.002357858314429444,-0.014110638445469602,-0.03365898479375453,-0.0024261254947240485,0.036866840279554364,-0.014803906968429488,-0.01821797683657703,-0.003199072782681463,0.046449335621133306,0.013442777675639055,-0.019498565346371528,-0.013979735625412758,-0.010049315271885965,0.03994164330837648,-0.015788767223785475,-0.012021070148153812,-0.028887368001740354,-0.00024399600593455584,-0.010281810748065676,-0.007823528708396893,0.009408365711015061,-0.037613224411298087,0.043885786951280176,-0.006775856939764348,-0.01442210733090127,-0.02522543282774454,0.06527997479212432,0.058055834379711804,0.007446396747339091,-0.012563159072563066,-0.033729478688175454,0.0018257207836529558,0.037465040709243815,-0.01509077003444998,-0.009544210628466979,0.036829174708175705,0.06361412225130918,0.013044333600507916,-0.013990090527663613,-0.014084730801105956,0.003742945610852664,0.038076161340870315,-0.015788767223785475,-0.009979605611221742,-0.028887368001740354,0.027827795108158963,0.005018095055630657,-0.01072117258761114,0.014941803467692596,-0.03768053563134246,0.04638421425886031,-0.005301337032898603,-0.015133241706103187,-0.025883580396440054
