molecule_chembl_id,canonical_smiles,pIC50
CHEMBL1790617,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)C[C@H]3O)c3ncnc1c23,4.0
CHEMBL331237,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,7.3979400086720375
CHEMBL315509,CN1N=C(N)c2cn(C3O[C@H](CO)[C@H]4O[C@H]34)c3ncnc1c23,4.0
CHEMBL609194,C[C@H]1OC(n2cc3c4c(ncnc42)N(C)N=C3N)[C@H](O)[C@@H]1O,4.0
CHEMBL104349,Oc1ncccc1C(C#CC1CC1)(OCc1ccccn1)C(F)(F)F,7.585026652029182
CHEMBL177191,CCc1cnc(O)c(CCc2nc3ccccc3o2)c1,6.752026733638194
CHEMBL86178,CCc1cc(NCc2c(C)cccc2OC)c(O)nc1C,5.886056647693163
CHEMBL86109,CCc1cc(NCc2cc(CC)c(C)nc2OC)c(O)nc1C,7.721246399047171
CHEMBL290204,Cc1nnc2n1-c1cccnc1N(C1CC1)c1ncccc1-2,4.939302159646388
CHEMBL320379,Oc1ncccc1C(/C=C/C1CC1)(OCc1ccccc1)C(F)(F)F,7.77780395369828
CHEMBL413751,CCc1cc(C(C#CC2CC2)(OCc2c(F)cccc2F)C(F)(F)F)c(O)nc1C,6.212539525481585
CHEMBL367204,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1CO,5.468521082957745
CHEMBL431931,CCN1c2ncccc2-c2nccn2-c2ccc(N3CC=CCC3)nc21,5.4089353929735005
CHEMBL175235,CCc1cc(CCc2ccc3ccccc3c2)c(O)nc1C,5.075720713938118
CHEMBL174419,CCc1cc(CCc2nc3c(Cl)cccc3o2)c(S)nc1C,7.522878745280337
CHEMBL85945,CCc1cc(NCc2cccc(OC)c2)c(O)nc1C,5.903089986991944
CHEMBL84821,CCc1cc(NCc2cccc(C)c2OC)c(O)nc1C,5.42021640338319
CHEMBL84621,CCc1cc(NCc2cc(C)c(C)nc2OC)c(O)nc1C,8.045757490560675
CHEMBL42906,CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21,6.721246399047171
CHEMBL105826,CCc1cc(C(C#CC2CC2)(OCc2ccc(Cl)cc2Cl)C(F)(F)F)c(O)nc1C,5.569280112136718
CHEMBL175531,CCc1cc(CCc2nc3cc(F)ccc3o2)c(O)nc1C,5.769551078621726
CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.698970004336019
CHEMBL46961,CC(C)=CCN1Cc2cccc3[nH]c(=S)n(c23)C[C@@H]1C,7.154901959985743
CHEMBL106694,Oc1ncccc1C(C#CC1CC1)(Oc1cccc(Oc2ccccc2)c1)C(F)(F)F,7.6136794261059535
CHEMBL177898,CCc1cc(CCc2nc3ccc(F)cc3o2)c(O)nc1C,6.354577730650908
CHEMBL172583,CCc1cc(CCc2nc3cccc(F)c3o2)c(S)nc1C,7.366531544420414
CHEMBL174953,Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C#N,6.508638306165727
CHEMBL177174,COCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,5.6777807052660805
CHEMBL107693,CCCCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F,6.889410289700751
CHEMBL84933,CCc1cc(NCc2cc3ccccc3nc2OC)c(O)nc1C,7.468521082957745
CHEMBL43308,Cc1ccnc2c1-n1ccnc1-c1cccnc1N2C1CC1,5.688246138944246
CHEMBL426396,Cc1cc(CCc2nc3ccccc3o2)c(O)nc1C,6.769551078621726
CHEMBL83301,CCc1cc(NCc2ccccc2C(F)(F)F)c(O)nc1C,4.903089986991944
CHEMBL83622,CCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,7.698970004336019
CHEMBL325343,CCc1cc(C(C#CC2CC2)(OCc2c(Cl)cccc2Cl)C(F)(F)F)c(O)nc1C,7.386158178123931
CHEMBL172311,CCc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(S)nc1C,7.522878745280337
CHEMBL176957,CCCc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.468521082957745
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,7.136677139879544
CHEMBL321174,CCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F,6.73754891026957
CHEMBL173635,CCc1cc(CCc2ncc(-c3ccccc3)o2)c(O)nc1C,6.414539270491499
CHEMBL177271,CCc1cc(CCc2nc3c(F)ccc(F)c3o2)c(O)nc1C,7.853871964321762
CHEMBL83641,CCc1cc(CCc2cc(CC)c(C)nc2O)c(O)nc1C,6.3979400086720375
CHEMBL37628,CCN1c2ncccc2C(=O)Nc2c(C)ccnc21,4.987162775294828
CHEMBL57772,Fc1cccc(F)c1Cn1c(-c2ccccc2)nc2ccccc21,4.795880017344075
CHEMBL98159,CCc1cc(CCc2cc3ccccc3o2)c(O)nc1C,6.886056647693163
CHEMBL172773,CCc1cc(CCC(=O)Nc2ccccc2O)c(O)nc1C,5.267606240177032
CHEMBL314061,CCc1cc(NCc2ccccc2OC)c(O)nc1C,6.576754126063192
CHEMBL288062,CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N(C)C)nc21,5.619788758288394
CHEMBL295930,CCN1c2ncccc2-c2ncc(C)n2-c2c(C)cc(O)nc21,4.913640169325252
CHEMBL353328,CCc1cc(CCc2ccccc2)c(O)nc1C,4.301029995663981
CHEMBL297982,CCN1c2ncccc2-c2nccn2-c2c(C)ccnc21,5.790484985457369
CHEMBL43283,CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N3CC=CCC3)nc21,5.568636235841013
CHEMBL132691,Fc1cccc(F)c1-c1nc2ccccc2n1Cc1ccccc1,4.730487055782084
CHEMBL105400,CCc1cc(C(C#CC2CC2)(OCC2CC2)C(F)(F)F)c(O)nc1C,6.72584215073632
CHEMBL176972,CCc1cc(CCc2nc3c(Cl)cccc3o2)c(O)nc1C,7.2076083105017466
CHEMBL367052,CCc1cc(CCc2nc3cccc(F)c3o2)c(O)nc1C,7.431798275933005
CHEMBL176637,CCc1cc(S(=O)(=O)Cc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,6.688246138944246
CHEMBL313695,CCc1cc(NCc2ccccc2[N+](=O)[O-])c(O)nc1C,6.275724130399211
CHEMBL86261,CCc1cc(NCc2ccccc2F)c(O)nc1C,5.853871964321762
CHEMBL313450,CCc1cc(NCc2nc3c(cc2OC)CCC3)c(O)nc1C,7.3979400086720375
CHEMBL313404,CCc1cc(NCc2nc3c(cc2OC)CCCC3)c(O)nc1C,7.327902142064283
CHEMBL44392,CCc1nc2n(c1C)-c1cccnc1N(CC)c1ncccc1-2,5.249491605148654
CHEMBL293961,Cc1cccc2c1nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F,3.6989700043360187
CHEMBL105863,Oc1nc2ccccc2cc1C(C#CC1CC1)(OCc1ccccc1)C(F)(F)F,7.443576878628715
CHEMBL171920,CCc1cc(CCc2nc3cccc(Cl)c3o2)c(O)nc1C,7.4089353929735005
CHEMBL106783,Oc1ncccc1C(C#Cc1ccccc1)(OCc1ccccc1)C(F)(F)F,7.93218548883816
CHEMBL85533,CCc1cc(NCc2cccnc2OC)c(O)nc1C,6.167491087293763
CHEMBL106646,CCc1cc(C(C#CC2CC2)(OC)C(F)(F)F)c(O)nc1C,6.113509274827518
CHEMBL95426,CCc1cc(CCc2nc3ccccc3s2)c(O)nc1C,6.431798275933005
CHEMBL87676,CCc1cc(NCc2ccc(C)cc2OC)c(O)nc1C,7.494850021680094
CHEMBL295978,CCN1c2ncccc2-c2nccn2-c2ccc(OC)nc21,6.221848749616356
CHEMBL177256,CCc1cc(CCc2nc3ccc(C)cc3o2)c(O)nc1C,6.764471553092451
